data_ciclo,timestamp_ciclo_iso,macro_hash,minihash,vinculo_minihash_macrohash,lp_id,lp_nome,gtv_brl,gtv_usd_equiv_ptax_mid,spread_total_brl,lp_spread_brl_75pct,fluxus_orchestration_fee_brl,posicao_na_fila
2025-11-21,2025-11-21T17:22:41-03:00,MH0xb968de4a44bab737b02d083cdb70ddb6ead72b9d26247fe84d78cd45,mh0xe8e47a1e4b155a4bec56009967823e242af0a6fc47cf5f5e59d79ba5,mh0xe8e47a1e4b155a4bec56009967823e242af0a6fc47cf5f5e59d79ba5→MH0xb968de4a44bab737b02d083cdb70ddb6ead72b9d26247fe84d78cd45,LP_022,Marcelo Alves Monteiro,6621.64,1228.53,47.85,35.89,11.96,1
2025-11-21,2025-11-21T17:23:41-03:00,MH0xb968de4a44bab737b02d083cdb70ddb6ead72b9d26247fe84d78cd45,mh0x9f430f0042ee0dcd1dcd7ec0b40711e27957dad14c742f0c3d671fec,mh0x9f430f0042ee0dcd1dcd7ec0b40711e27957dad14c742f0c3d671fec→MH0xb968de4a44bab737b02d083cdb70ddb6ead72b9d26247fe84d78cd45,LP_023,Eduardo Duarte Lima,4039.32,749.42,33.42,25.07,8.35,1
2025-11-21,2025-11-21T17:24:41-03:00,MH0xb968de4a44bab737b02d083cdb70ddb6ead72b9d26247fe84d78cd45,mh0x39f97cc8e240212c13de35e885f316bad9d702ba3a697535f9c7aa2e,mh0x39f97cc8e240212c13de35e885f316bad9d702ba3a697535f9c7aa2e→MH0xb968de4a44bab737b02d083cdb70ddb6ead72b9d26247fe84d78cd45,LP_024,Helena Pinto Cardoso,1422.24,263.87,14.45,10.84,3.61,1
2025-11-21,2025-11-21T17:25:41-03:00,MH0xb968de4a44bab737b02d083cdb70ddb6ead72b9d26247fe84d78cd45,mh0x72d6a5253fe60770ebd404c5579240bfe0e2714a4ef8cfb611b565a1,mh0x72d6a5253fe60770ebd404c5579240bfe0e2714a4ef8cfb611b565a1→MH0xb968de4a44bab737b02d083cdb70ddb6ead72b9d26247fe84d78cd45,LP_025,Rafael Rocha Lima,2912.95,540.45,26.47,19.85,6.62,1
2025-11-21,2025-11-21T17:26:41-03:00,MH0xb968de4a44bab737b02d083cdb70ddb6ead72b9d26247fe84d78cd45,mh0xae8972579678a75640115f6233f4949209e249e4b62a22fb96b1d5fb,mh0xae8972579678a75640115f6233f4949209e249e4b62a22fb96b1d5fb→MH0xb968de4a44bab737b02d083cdb70ddb6ead72b9d26247fe84d78cd45,LP_026,Mariana Freitas Souza,1216.92,225.78,12.55,9.41,3.14,1
2025-11-21,2025-11-21T17:27:41-03:00,MH0xb968de4a44bab737b02d083cdb70ddb6ead72b9d26247fe84d78cd45,mh0x30f3f36d7cba6cc8736c56899b47537edeb958351ffba637f4442b21,mh0x30f3f36d7cba6cc8736c56899b47537edeb958351ffba637f4442b21→MH0xb968de4a44bab737b02d083cdb70ddb6ead72b9d26247fe84d78cd45,LP_027,José Dias Alves,2210.24,410.07,21.21,15.91,5.3,1
2025-11-21,2025-11-21T17:28:41-03:00,MH0xb968de4a44bab737b02d083cdb70ddb6ead72b9d26247fe84d78cd45,mh0xb951a9eada11435c1fbadb3b379339b313a6c6816cd8b6342ee04cba,mh0xb951a9eada11435c1fbadb3b379339b313a6c6816cd8b6342ee04cba→MH0xb968de4a44bab737b02d083cdb70ddb6ead72b9d26247fe84d78cd45,LP_028,Bianca Melo Araújo,3092.32,573.72,27.7,20.77,6.93,1
2025-11-21,2025-11-21T17:29:41-03:00,MH0xb968de4a44bab737b02d083cdb70ddb6ead72b9d26247fe84d78cd45,mh0x0f74c42d1d325d574f8523ff986eb4d26efb08bb59d329ac0681da60,mh0x0f74c42d1d325d574f8523ff986eb4d26efb08bb59d329ac0681da60→MH0xb968de4a44bab737b02d083cdb70ddb6ead72b9d26247fe84d78cd45,LP_029,Rafael Correia Pereira,1443.29,267.78,14.65,10.99,3.66,1
2025-11-21,2025-11-21T17:30:41-03:00,MH0xb968de4a44bab737b02d083cdb70ddb6ead72b9d26247fe84d78cd45,mh0xa9b3a082c67541d07d58f7b9ba1bdc2f53f4a31fa35ba40c89b5727e,mh0xa9b3a082c67541d07d58f7b9ba1bdc2f53f4a31fa35ba40c89b5727e→MH0xb968de4a44bab737b02d083cdb70ddb6ead72b9d26247fe84d78cd45,LP_030,Eduardo Moreira Freitas,1583.72,293.83,15.91,11.93,3.98,1
2025-11-21,2025-11-21T17:31:41-03:00,MH0xb968de4a44bab737b02d083cdb70ddb6ead72b9d26247fe84d78cd45,mh0xdfa9996e59d936799bfbe2b1a1fd8ffa67252ced81f411c3bdda598a,mh0xdfa9996e59d936799bfbe2b1a1fd8ffa67252ced81f411c3bdda598a→MH0xb968de4a44bab737b02d083cdb70ddb6ead72b9d26247fe84d78cd45,LP_031,Rafael Correia Teixeira,4227.64,784.36,34.41,25.81,8.6,1
2025-11-21,2025-11-21T17:32:41-03:00,MH0xb968de4a44bab737b02d083cdb70ddb6ead72b9d26247fe84d78cd45,mh0xc3cc0437f070cb68d635517e0fe3290b7b4ac90653d1bd51f0ff2623,mh0xc3cc0437f070cb68d635517e0fe3290b7b4ac90653d1bd51f0ff2623→MH0xb968de4a44bab737b02d083cdb70ddb6ead72b9d26247fe84d78cd45,LP_032,Henrique Rodrigues Freitas,2874.76,533.36,26.2,19.65,6.55,1
2025-11-21,2025-11-21T17:33:41-03:00,MH0xb968de4a44bab737b02d083cdb70ddb6ead72b9d26247fe84d78cd45,mh0x070ef49da8e88cf5c6cf54ff62ac6ffe87dda003ffa59613bb3bc772,mh0x070ef49da8e88cf5c6cf54ff62ac6ffe87dda003ffa59613bb3bc772→MH0xb968de4a44bab737b02d083cdb70ddb6ead72b9d26247fe84d78cd45,LP_033,Pedro Dias Souza,3698.99,686.28,31.52,23.64,7.88,1
2025-11-21,2025-11-21T17:34:41-03:00,MH0xb968de4a44bab737b02d083cdb70ddb6ead72b9d26247fe84d78cd45,mh0x2857cc0e4be248df27ea8ace95f148a9fea736fffc9a6b98923beaae,mh0x2857cc0e4be248df27ea8ace95f148a9fea736fffc9a6b98923beaae→MH0xb968de4a44bab737b02d083cdb70ddb6ead72b9d26247fe84d78cd45,LP_034,Gabriel Oliveira Carvalho,4531.21,840.69,35.89,26.92,8.97,1
2025-11-21,2025-11-21T17:35:41-03:00,MH0xb968de4a44bab737b02d083cdb70ddb6ead72b9d26247fe84d78cd45,mh0x117d5d337149bff8da202e14f009f3b0f5f6062efac2fdaf54fa1be6,mh0x117d5d337149bff8da202e14f009f3b0f5f6062efac2fdaf54fa1be6→MH0xb968de4a44bab737b02d083cdb70ddb6ead72b9d26247fe84d78cd45,LP_035,Vanessa Dias Souza,4046.68,750.79,33.46,25.09,8.37,1
2025-11-21,2025-11-21T17:36:41-03:00,MH0xb968de4a44bab737b02d083cdb70ddb6ead72b9d26247fe84d78cd45,mh0xd13e3d6158e10185fd6d7a7332f6f17fb4346f6b3b0c05bbb0eb1d19,mh0xd13e3d6158e10185fd6d7a7332f6f17fb4346f6b3b0c05bbb0eb1d19→MH0xb968de4a44bab737b02d083cdb70ddb6ead72b9d26247fe84d78cd45,LP_036,Thiago Duarte Araújo,2043.99,379.23,19.86,14.89,4.97,1
2025-11-24,2025-11-24T09:22:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0xe64628e375073aec0f5b05d90facc5b7338b84d3c9cf292e5b275f91,mh0xe64628e375073aec0f5b05d90facc5b7338b84d3c9cf292e5b275f91→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_037,André Oliveira Carvalho,1872.79,347.17,18.43,13.82,4.61,1
2025-11-24,2025-11-24T09:23:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0xefba9f533677059a67f44d488df28dbfba492042deb0a6697cebf96b,mh0xefba9f533677059a67f44d488df28dbfba492042deb0a6697cebf96b→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_038,Bruno Gomes Ferreira,1110.68,205.89,11.54,8.65,2.89,1
2025-11-24,2025-11-24T09:24:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0xaccb0d67e6283401ef89e1a5e201a2bb3513c86cafb08d1d18429641,mh0xaccb0d67e6283401ef89e1a5e201a2bb3513c86cafb08d1d18429641→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_039,Fernanda Cavalcanti Ramos,5379.33,997.19,39.33,29.5,9.83,1
2025-11-24,2025-11-24T09:25:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0xff34f1a07b9f719323795c511890c120d066370c138fbbb333e16e6a,mh0xff34f1a07b9f719323795c511890c120d066370c138fbbb333e16e6a→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_040,Natália Santos Oliveira,1548.6,287.07,15.6,11.7,3.9,1
2025-11-24,2025-11-24T09:26:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0xfb15dc10d1b847be853ab5d3507839361e52f2cb967f030fa378c66a,mh0xfb15dc10d1b847be853ab5d3507839361e52f2cb967f030fa378c66a→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_041,Otávio Lima Oliveira,1869.94,346.64,18.4,13.8,4.6,1
2025-11-24,2025-11-24T09:27:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0x5512af73b1715007988a098ba92a38b57967868899f74ab5fa5173e8,mh0x5512af73b1715007988a098ba92a38b57967868899f74ab5fa5173e8→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_042,Maria Barbosa Cavalcanti,4456.19,826.06,35.54,26.66,8.88,1
2025-11-24,2025-11-24T09:28:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0xf6792c6a496afcb2826025584ff5ec76264693061a49f98351a9f57e,mh0xf6792c6a496afcb2826025584ff5ec76264693061a49f98351a9f57e→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_043,Bruno Costa Martins,5110.35,947.33,38.35,28.76,9.59,1
2025-11-24,2025-11-24T09:29:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0xacab1a3d649bdbc656da28c10894020299a1d3dc2c95470e37365d2c,mh0xacab1a3d649bdbc656da28c10894020299a1d3dc2c95470e37365d2c→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_044,Vanessa Barbosa Santos,2975.78,551.63,26.91,20.18,6.73,1
2025-11-24,2025-11-24T09:30:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0x429f6933ef789c181b852a95877aac6d886e95196bf2d4e2d46ff15c,mh0x429f6933ef789c181b852a95877aac6d886e95196bf2d4e2d46ff15c→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_045,Vinícius Silva Carvalho,3568.94,661.59,30.75,23.06,7.69,1
2025-11-24,2025-11-24T09:31:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0xb68b2f00d4430c7ad290207effe9679e7ad0945e076b662c4fcd3ac0,mh0xb68b2f00d4430c7ad290207effe9679e7ad0945e076b662c4fcd3ac0→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_046,Carlos Teixeira Dias,963.61,178.63,10.11,7.58,2.53,1
2025-11-24,2025-11-24T09:32:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0x0a1cd7c9dc22c15604300fe69fbae198908d24f8d2204dc9f28d55e7,mh0x0a1cd7c9dc22c15604300fe69fbae198908d24f8d2204dc9f28d55e7→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_047,Juliana Cavalcanti Melo,2143.57,397.36,20.67,15.5,5.17,1
2025-11-24,2025-11-24T09:33:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0x0c13df8e3eb3c5f6424283330e6e3cc56b8acc131ed9e95ac6dad1be,mh0x0c13df8e3eb3c5f6424283330e6e3cc56b8acc131ed9e95ac6dad1be→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_048,Patrícia Barbosa Gomes,4662.72,864.35,36.5,27.38,9.12,1
2025-11-24,2025-11-24T09:34:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0x78d874b8de584eb5b94d920eb454a436fba3554575b9570bb8b359da,mh0x78d874b8de584eb5b94d920eb454a436fba3554575b9570bb8b359da→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_049,Gabriela Ferreira Costa,2238.45,414.95,21.43,16.07,5.36,1
2025-11-24,2025-11-24T09:35:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0xf55def609df9d2258a8e2c913dc1770474566f3729cb37d03da00598,mh0xf55def609df9d2258a8e2c913dc1770474566f3729cb37d03da00598→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_050,Henrique Cavalcanti Correia,1898.63,351.96,18.64,13.98,4.66,1
2025-11-24,2025-11-24T09:36:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0x8102d141355b7aadc9f18f2eee985e8805e0fcb6189ff69215fdba1b,mh0x8102d141355b7aadc9f18f2eee985e8805e0fcb6189ff69215fdba1b→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_051,Gabriel Carvalho Oliveira,2561.72,474.88,23.93,17.95,5.98,1
2025-11-24,2025-11-24T13:22:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0xa7a79fb8f73e97d91be84f838d1594f7e1f07446cc546543726eb3df,mh0xa7a79fb8f73e97d91be84f838d1594f7e1f07446cc546543726eb3df→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_052,Helena Gomes Souza,5604.98,1039.02,40.85,30.64,10.21,1
2025-11-24,2025-11-24T13:23:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0x04ec580e467be835891f7b9be051a58aa5752a93c7fa99f1aa09120d,mh0x04ec580e467be835891f7b9be051a58aa5752a93c7fa99f1aa09120d→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_053,Rafael Lima Gomes,2990.68,554.39,27.01,20.26,6.75,1
2025-11-24,2025-11-24T13:24:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0x96d5d1c394d58002900117323473ea3d294e1b8318146ebc1daab7d0,mh0x96d5d1c394d58002900117323473ea3d294e1b8318146ebc1daab7d0→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_054,Henrique Ramos Oliveira,2556.27,473.87,23.89,17.92,5.97,1
2025-11-24,2025-11-24T13:25:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0x5ec3dd48e373fa863d4b3519fc4eff45cccb024c757acd53ddcd6fe0,mh0x5ec3dd48e373fa863d4b3519fc4eff45cccb024c757acd53ddcd6fe0→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_055,João Duarte Rodrigues,2990.41,554.34,27.01,20.26,6.75,1
2025-11-24,2025-11-24T13:26:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0x9577dea211a1877aebcfa10a5575d319cd9f783ccf663f10971319a1,mh0x9577dea211a1877aebcfa10a5575d319cd9f783ccf663f10971319a1→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_056,Bianca Rodrigues Pereira,2087.51,386.97,20.22,15.16,5.06,1
2025-11-24,2025-11-24T13:27:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0x652ae051ac2c364c672a4cb318feebe2e8e2f6fb6e38d26506392877,mh0x652ae051ac2c364c672a4cb318feebe2e8e2f6fb6e38d26506392877→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_057,Leonardo Costa Rodrigues,1508.8,279.69,15.24,11.43,3.81,1
2025-11-24,2025-11-24T13:28:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0xbd041c46ac9fc505ef36e9b9b9ecc98c94c2cddf752f779fff1affe0,mh0xbd041c46ac9fc505ef36e9b9b9ecc98c94c2cddf752f779fff1affe0→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_058,Sandra Rocha Araújo,5274.9,977.83,38.96,29.22,9.74,1
2025-11-24,2025-11-24T13:29:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0xe1fa4af8c7dfd38712831afe17ffb2b24f62c27a8fec818cb7200c25,mh0xe1fa4af8c7dfd38712831afe17ffb2b24f62c27a8fec818cb7200c25→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_059,Isabela Dias Pereira,4625.82,857.51,36.33,27.25,9.08,1
2025-11-24,2025-11-24T13:30:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0xe1c9b89103896ab304e104606561ff2e868ea10f8951ed62945e5275,mh0xe1c9b89103896ab304e104606561ff2e868ea10f8951ed62945e5275→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_060,Daniela Lima Duarte,2646.24,490.54,24.56,18.42,6.14,1
2025-11-24,2025-11-24T13:31:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0xec37e103f9c189e0c40e19c2ba93dd5fcf8830d230d6d4f68ae27b51,mh0xec37e103f9c189e0c40e19c2ba93dd5fcf8830d230d6d4f68ae27b51→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_061,Beatriz Martins Gomes,1789.89,331.8,17.72,13.29,4.43,1
2025-11-24,2025-11-24T13:32:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0x0adf58bc324ad6a9a8f5a32dba7bb0be18984301cab210853b324671,mh0x0adf58bc324ad6a9a8f5a32dba7bb0be18984301cab210853b324671→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_062,Fabiana Monteiro Ramos,1231.15,228.22,12.68,9.51,3.17,1
2025-11-24,2025-11-24T13:33:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0xc262e6af360e0b8eecdbc68b1fe2d4dbe12533149c386d8c2e80ca01,mh0xc262e6af360e0b8eecdbc68b1fe2d4dbe12533149c386d8c2e80ca01→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_063,Elisa Rodrigues Freitas,5524.16,1024.04,40.28,30.21,10.07,1
2025-11-24,2025-11-24T13:34:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0xe1786955712f74400422de3430661e62f1e1b446351275e8dca099a8,mh0xe1786955712f74400422de3430661e62f1e1b446351275e8dca099a8→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_064,Fernanda Moreira Gomes,2489.23,461.44,23.38,17.54,5.84,1
2025-11-24,2025-11-24T13:35:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0x4c7cad461c2a9e4dd26b97ac9686887b609bb6160b01117d4c734c8e,mh0x4c7cad461c2a9e4dd26b97ac9686887b609bb6160b01117d4c734c8e→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_065,Helena Duarte Silva,4342.21,804.93,34.99,26.24,8.75,1
2025-11-24,2025-11-24T13:36:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0xcf8166e5192cbf344f5daca291571143783a1114ec8db5a4ac8900d0,mh0xcf8166e5192cbf344f5daca291571143783a1114ec8db5a4ac8900d0→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_066,Xavier Costa Nascimento,3753.73,695.84,31.84,23.88,7.96,1
2025-11-24,2025-11-24T17:22:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0x71a9a1fc1fde464c24e52439f4dc7fc6d40ca5797610f9f22377b2b4,mh0x71a9a1fc1fde464c24e52439f4dc7fc6d40ca5797610f9f22377b2b4→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_067,José Moreira Pinto,2038.04,377.8,19.81,14.86,4.95,1
2025-11-24,2025-11-24T17:23:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0xb914ac89d5577145097411992eb4f07c2846e652532531d4c1325edd,mh0xb914ac89d5577145097411992eb4f07c2846e652532531d4c1325edd→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_068,André Araújo Carvalho,6261.91,1160.8,45.38,34.04,11.34,1
2025-11-24,2025-11-24T17:24:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0x20cdf136c750e526c1b8c43c93e645e04a972bf97bd28dea8db923a1,mh0x20cdf136c750e526c1b8c43c93e645e04a972bf97bd28dea8db923a1→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_069,Rodrigo Santos Ferreira,4796.49,889.14,37.08,27.81,9.27,1
2025-11-24,2025-11-24T17:25:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0xa19d1907a6d5c00ce1fae58adb125c34aa532b7a836a1ce4c7a6aab8,mh0xa19d1907a6d5c00ce1fae58adb125c34aa532b7a836a1ce4c7a6aab8→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_070,Camila Moreira Rodrigues,2774.03,514.23,25.49,19.12,6.37,1
2025-11-24,2025-11-24T17:26:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0x16d24cff925f14d350e0d00bed0f51fb345497fc5ac1d5b49329b836,mh0x16d24cff925f14d350e0d00bed0f51fb345497fc5ac1d5b49329b836→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_071,Fernanda Freitas Souza,918.27,170.22,9.67,7.25,2.42,1
2025-11-24,2025-11-24T17:27:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0x561eecf0e85048ff36628435c3138bcc3e9f7a6b2d58d835326a66a2,mh0x561eecf0e85048ff36628435c3138bcc3e9f7a6b2d58d835326a66a2→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_072,Samuel Ramos Rodrigues,5006.11,928.0,37.95,28.46,9.49,1
2025-11-24,2025-11-24T17:28:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0xc1ca700fad52571ec83f58e1c04581362ea3e3adbe7399a9cd5d85a9,mh0xc1ca700fad52571ec83f58e1c04581362ea3e3adbe7399a9cd5d85a9→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_073,Natália Lima Ferreira,3094.1,573.57,27.72,20.79,6.93,1
2025-11-24,2025-11-24T17:29:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0xa4a930213a043d840ea5f95b2ad1ec0da516d2a6e47ef21184bdb4fa,mh0xa4a930213a043d840ea5f95b2ad1ec0da516d2a6e47ef21184bdb4fa→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_074,Beatriz Oliveira Santos,2125.31,393.98,20.52,15.39,5.13,1
2025-11-24,2025-11-24T17:30:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0x869960b0f9d29193162ac261edec5f0271fcf502a5f656286f942904,mh0x869960b0f9d29193162ac261edec5f0271fcf502a5f656286f942904→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_075,Helena Carvalho Nascimento,2085.61,386.62,20.2,15.15,5.05,1
2025-11-24,2025-11-24T17:31:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0xc631909e33b7a72a0bf160f405aa911464555dd2eadbb5a45d46fc12,mh0xc631909e33b7a72a0bf160f405aa911464555dd2eadbb5a45d46fc12→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_076,Bianca Ramos Souza,3001.83,556.46,27.09,20.32,6.77,1
2025-11-24,2025-11-24T17:32:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0x03fd3e8388a34a5529c5ad93af879c41fe4494f1318d88724b778621,mh0x03fd3e8388a34a5529c5ad93af879c41fe4494f1318d88724b778621→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_077,Camila Gomes Cardoso,2160.44,400.49,20.81,15.61,5.2,1
2025-11-24,2025-11-24T17:33:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0x046b9e06d95bf0c72034531bf9fff67523da12c8bcab9e7cae180223,mh0x046b9e06d95bf0c72034531bf9fff67523da12c8bcab9e7cae180223→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_078,Ana Oliveira Rodrigues,4214.66,781.29,34.35,25.76,8.59,1
2025-11-24,2025-11-24T17:34:41-03:00,MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,mh0x97a78838b935a83f369dd05241476133b09c7f8a88811d17c9003631,mh0x97a78838b935a83f369dd05241476133b09c7f8a88811d17c9003631→MH0xf4b360d46a69d48d796eb64ccb781fff6f5ce01a136e9a3a774d5e5d,LP_079,Henrique Martins Dias,5434.85,1007.48,39.66,29.74,9.92,1
